run,selection,success,task,trajectory,turn,terminal,observation,action_valid,history,future,combined,raw_progress,current_J,future_J,current_lambda,future_lambda
M10,highest opposite-sign turn fraction within outcome; length tiebreak,False,281a7ce3-6087-4567-876e-32f1ce6590ed,4b6f45d5-8a32-46f0-9e83-ee9d2a0fae62,35,False,"You arrive at desk 1. On the desk 1, you see a alarmclock 1, a bowl 1, a cd 1, a mug 1, a pen 1, a pencil 2, and a tissuebox 1.",1.0,-0.3002775764094893,0.11385349102228136,-0.18642409145832062,0.17759680772308506,7.0,7.0,0.7777777777777778,0.7777777777777778
M10,highest opposite-sign turn fraction within outcome; length tiebreak,False,281a7ce3-6087-4567-876e-32f1ce6590ed,4b6f45d5-8a32-46f0-9e83-ee9d2a0fae62,36,False,"You arrive at dresser 1. On the dresser 1, you see a alarmclock 2, a cellphone 2, a desklamp 1, and a pencil 3.",1.0,-0.3834995261483014,-0.3453509245462586,-0.7288504838943481,-0.4759725381893875,7.0,1.0,0.7777777777777778,0.3333333333333333
M10,highest opposite-sign turn fraction within outcome; length tiebreak,False,281a7ce3-6087-4567-876e-32f1ce6590ed,4b6f45d5-8a32-46f0-9e83-ee9d2a0fae62,37,False,"You arrive at drawer 11. On the drawer 11, you see nothing.",1.0,-0.16045855339660062,-0.05623556975287366,-0.21669413149356842,-0.06448491542422341,1.0,7.0,0.3333333333333333,0.7777777777777778
M10,highest opposite-sign turn fraction within outcome; length tiebreak,False,281a7ce3-6087-4567-876e-32f1ce6590ed,4b6f45d5-8a32-46f0-9e83-ee9d2a0fae62,38,False,"You arrive at bed 1. On the bed 1, you see a book 1, a cellphone 3, a laptop 1, and a pillow 1.",1.0,-0.13024087510738122,0.05126951780660097,-0.07897136360406876,0.08852325996868449,7.0,7.0,0.7777777777777778,0.7777777777777778
M10,highest opposite-sign turn fraction within outcome; length tiebreak,False,281a7ce3-6087-4567-876e-32f1ce6590ed,4b6f45d5-8a32-46f0-9e83-ee9d2a0fae62,39,False,"You arrive at dresser 1. On the dresser 1, you see a alarmclock 2, a cellphone 2, a desklamp 1, and a pencil 3.",1.0,-0.171722920126414,0.0921091196723599,-0.07961380481719971,0.1466488157643167,7.0,7.0,0.7777777777777778,0.7777777777777778
M10,highest opposite-sign turn fraction within outcome; length tiebreak,False,281a7ce3-6087-4567-876e-32f1ce6590ed,4b6f45d5-8a32-46f0-9e83-ee9d2a0fae62,40,False,"You arrive at desk 1. On the desk 1, you see a alarmclock 1, a bowl 1, a cd 1, a mug 1, a pen 1, a pencil 2, and a tissuebox 1.",1.0,-0.2404426365123114,0.04420617578212544,-0.1962364763021469,0.07847025596789103,7.0,7.0,0.7777777777777778,0.7777777777777778
M10,highest opposite-sign turn fraction within outcome; length tiebreak,False,281a7ce3-6087-4567-876e-32f1ce6590ed,4b6f45d5-8a32-46f0-9e83-ee9d2a0fae62,41,False,"You arrive at dresser 1. On the dresser 1, you see a alarmclock 2, a cellphone 2, a desklamp 1, and a pencil 3.",1.0,-0.27721383315914916,-0.2950265782738635,-0.57224041223526,-0.40434768232644813,7.0,4.0,0.7777777777777778,0.6666666666666666
M10,highest opposite-sign turn fraction within outcome; length tiebreak,False,281a7ce3-6087-4567-876e-32f1ce6590ed,4b6f45d5-8a32-46f0-9e83-ee9d2a0fae62,42,False,"You arrive at shelf 2. On the shelf 2, you see a pencil 1.",1.0,-0.08773630678849571,1.470707130675385,1.3829708099365234,2.108758433573512,4.0,7.0,0.6666666666666666,0.7777777777777778
M10,highest opposite-sign turn fraction within outcome; length tiebreak,False,281a7ce3-6087-4567-876e-32f1ce6590ed,4b6f45d5-8a32-46f0-9e83-ee9d2a0fae62,43,False,You pick up the watch 2 from the shelf 1.,1.0,-1.0759016191119,-1.3439407878025353,-2.419842481613159,-1.8972300471251162,7.0,7.0,0.7777777777777778,0.7777777777777778
M10,highest opposite-sign turn fraction within outcome; length tiebreak,False,281a7ce3-6087-4567-876e-32f1ce6590ed,4b6f45d5-8a32-46f0-9e83-ee9d2a0fae62,44,False,"You arrive at dresser 1. On the dresser 1, you see a alarmclock 2, a cellphone 2, a desklamp 1, and a pencil 3.",1.0,-0.18685861855092498,-0.07016648743233171,-0.2570251226425171,-0.08431229610054214,7.0,7.0,0.7777777777777778,0.7777777777777778
M10,highest opposite-sign turn fraction within outcome; length tiebreak,False,281a7ce3-6087-4567-876e-32f1ce6590ed,4b6f45d5-8a32-46f0-9e83-ee9d2a0fae62,45,False,You move the watch 2 to the dresser 1.,1.0,-0.1473498317574086,1.4109891993294024,1.2636394500732422,2.0237640214864308,7.0,1.0,0.7777777777777778,0.3333333333333333
M10,highest opposite-sign turn fraction within outcome; length tiebreak,False,281a7ce3-6087-4567-876e-32f1ce6590ed,4b6f45d5-8a32-46f0-9e83-ee9d2a0fae62,46,False,"You arrive at shelf 5. On the shelf 5, you see a creditcard 1, and a statue 1.",1.0,-1.0956867126191505,-1.4645091683823512,-2.5601959228515625,-2.068830743812047,1.0,7.0,0.3333333333333333,0.7777777777777778
M10,highest opposite-sign turn fraction within outcome; length tiebreak,False,281a7ce3-6087-4567-876e-32f1ce6590ed,4b6f45d5-8a32-46f0-9e83-ee9d2a0fae62,47,False,"You arrive at dresser 1. On the dresser 1, you see a alarmclock 2, a cellphone 2, a desklamp 1, a pencil 3, and a watch 2.",1.0,-0.12623155212088158,-0.024598505041979548,-0.15083007514476776,-0.019457004130971872,7.0,7.0,0.7777777777777778,0.7777777777777778
M10,highest opposite-sign turn fraction within outcome; length tiebreak,False,281a7ce3-6087-4567-876e-32f1ce6590ed,4b6f45d5-8a32-46f0-9e83-ee9d2a0fae62,48,False,You pick up the watch 2 from the dresser 1.,1.0,-0.1171139775168606,0.04439545929193109,-0.07271852344274521,0.0787396564690655,7.0,7.0,0.7777777777777778,0.7777777777777778
M10,highest opposite-sign turn fraction within outcome; length tiebreak,False,281a7ce3-6087-4567-876e-32f1ce6590ed,4b6f45d5-8a32-46f0-9e83-ee9d2a0fae62,49,True,Nothing happens.,1.0,-0.15401143732340225,-0.21933762838196305,-0.3733491003513336,-0.2966222864101106,7.0,,0.7777777777777778,
M11,highest opposite-sign turn fraction within outcome; length tiebreak,True,07459ab2-eef3-4813-bc53-8a20764dc21a,708cffad-0b86-46eb-9ad0-e676023405c6,0,False,'Search',1.0,8.145697593688965,-0.0313786098939089,8.11431884765625,0.0,7.0,7.0,0.7777777777777778,1.0
M11,highest opposite-sign turn fraction within outcome; length tiebreak,True,07459ab2-eef3-4813-bc53-8a20764dc21a,708cffad-0b86-46eb-9ad0-e676023405c6,1,False,'Back to Search' [SEP] 'Page 1 (Total results: 50)' [SEP] 'Next >' [SEP] 'B07HRFSNL4' [SEP] 'Nautica Men's Solid Crew Neck Short-Sleeve Pocket T-Shirt' [SEP] '$16.05 to $40.98' [SEP] 'B07MGB73NJ' [SEP] 'Viracy Women's Short Sleeve V-Neck Casual Flowy Tunic Shirt (M-3XL)' [SEP] '$16.99 to $26.99' [SEP] 'B00ITCBD3Y' [SEP] 'Laredo Womens Spellbound St,1.0,8.573928833007812,-0.0313786098939089,8.542550086975098,0.0,7.0,7.0,1.0,1.0
M11,highest opposite-sign turn fraction within outcome; length tiebreak,True,07459ab2-eef3-4813-bc53-8a20764dc21a,708cffad-0b86-46eb-9ad0-e676023405c6,2,False,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] 'x-small' [SEP] 'small' [SEP] 'medium' [SEP] 'large' [SEP] 'large tall' [SEP] 'x-large' [SEP] 'x-large tall' [SEP] 'xx-large' [SEP] 'xx-large tall' [SEP] '3x-large tall' [SEP] '4x-large tall' [SEP] '5x-large tall' [SEP] '1x' [SEP] '2x' [SEP] '3x' [SEP] '4x' [SEP] '5x' [SEP] '6x' [SEP] 'color' [SEP],1.0,9.026034355163574,-0.0313786098939089,8.99465560913086,0.0,7.0,7.0,1.0,1.0
M11,highest opposite-sign turn fraction within outcome; length tiebreak,True,07459ab2-eef3-4813-bc53-8a20764dc21a,708cffad-0b86-46eb-9ad0-e676023405c6,3,False,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] 'x-small' [SEP] 'small' [SEP] 'medium' [SEP] 'large' [SEP] 'large tall' [SEP] 'x-large' [SEP] 'x-large tall' [SEP] 'xx-large' [SEP] 'xx-large tall' [SEP] '3x-large tall' [SEP] '4x-large tall' [SEP] '5x-large tall' [SEP] '1x' [SEP] '2x' [SEP] '3x' [SEP] '4x' [SEP] '5x' [SEP] '6x' [SEP] 'color' [SEP],1.0,9.502506256103516,-0.0313786098939089,9.4711275100708,0.0,7.0,7.0,1.0,1.0
M11,highest opposite-sign turn fraction within outcome; length tiebreak,True,07459ab2-eef3-4813-bc53-8a20764dc21a,708cffad-0b86-46eb-9ad0-e676023405c6,4,True,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] 'x-small' [SEP] 'small' [SEP] 'medium' [SEP] 'large' [SEP] 'large tall' [SEP] 'x-large' [SEP] 'x-large tall' [SEP] 'xx-large' [SEP] 'xx-large tall' [SEP] '3x-large tall' [SEP] '4x-large tall' [SEP] '5x-large tall' [SEP] '1x' [SEP] '2x' [SEP] '3x' [SEP] '4x' [SEP] '5x' [SEP] '6x' [SEP] 'color' [SEP],1.0,10.003425598144531,6.027994327972206,16.03141975402832,10.0,7.0,,1.0,
M11,highest opposite-sign turn fraction within outcome; length tiebreak,False,88340523-06cd-4daf-bbf1-c3b26eb486c7,2e575328-8221-4d43-afae-3573281d2492,0,False,'Search',1.0,-4.646584510803223,1.0088558939423986,-3.637728691101074,2.147237576455442,7.0,7.0,0.7777777777777778,1.0
M11,highest opposite-sign turn fraction within outcome; length tiebreak,False,88340523-06cd-4daf-bbf1-c3b26eb486c7,2e575328-8221-4d43-afae-3573281d2492,1,False,'Back to Search' [SEP] 'Page 1 (Total results: 50)' [SEP] 'Next >' [SEP] 'B09P39QN2W' [SEP] 'I Tackled 100 Day Of School Football Boy 100th Day School T-Shirt' [SEP] '$16.99' [SEP] 'B07JVVDJ6L' [SEP] 'Canadian Tuxedo T Shirt - Novelty Denim Tux T-Shirt' [SEP] '$19.99' [SEP] 'B08HF132PN' [SEP] 'Flamingo Pink waterbird costume Gift Premium T-Shirt' [,1.0,-6.906834602355957,0.20231592745074267,-6.704518795013428,0.5943081196469837,7.0,4.0,1.0,0.6666666666666666
M11,highest opposite-sign turn fraction within outcome; length tiebreak,False,88340523-06cd-4daf-bbf1-c3b26eb486c7,2e575328-8221-4d43-afae-3573281d2492,2,False,'Back to Search' [SEP] '< Prev' [SEP] 'fit type' [SEP] 'men' [SEP] 'women' [SEP] 'youth' [SEP] 'color' [SEP] 'black' [SEP] 'navy' [SEP] 'asphalt' [SEP] 'cranberry' [SEP] 'kelly green' [SEP] 'brown' [SEP] 'olive' [SEP] 'dark heather' [SEP] 'purple' [SEP] 'royal blue' [SEP] 'size' [SEP] 'small' [SEP] 'medium' [SEP] 'large' [SEP] 'x-large' [SEP] 'xx-l,1.0,-7.532422065734863,0.04356621655530021,-7.488855838775635,0.2886480004321603,4.0,4.0,0.6666666666666666,0.6666666666666666
M11,highest opposite-sign turn fraction within outcome; length tiebreak,False,88340523-06cd-4daf-bbf1-c3b26eb486c7,2e575328-8221-4d43-afae-3573281d2492,3,False,'Back to Search' [SEP] '< Prev' [SEP] 'fit type' [SEP] 'men' [SEP] 'women' [SEP] 'youth' [SEP] 'color' [SEP] 'black' [SEP] 'navy' [SEP] 'asphalt' [SEP] 'cranberry' [SEP] 'kelly green' [SEP] 'brown' [SEP] 'olive' [SEP] 'dark heather' [SEP] 'purple' [SEP] 'royal blue' [SEP] 'size' [SEP] 'small' [SEP] 'medium' [SEP] 'large' [SEP] 'x-large' [SEP] 'xx-l,1.0,-7.836262226104736,0.08991864975860231,-7.746343612670898,0.3778959756183955,4.0,4.0,0.6666666666666666,0.6666666666666666
M11,highest opposite-sign turn fraction within outcome; length tiebreak,False,88340523-06cd-4daf-bbf1-c3b26eb486c7,2e575328-8221-4d43-afae-3573281d2492,4,True,'Back to Search' [SEP] '< Prev' [SEP] 'fit type' [SEP] 'men' [SEP] 'women' [SEP] 'youth' [SEP] 'color' [SEP] 'black' [SEP] 'navy' [SEP] 'asphalt' [SEP] 'cranberry' [SEP] 'kelly green' [SEP] 'brown' [SEP] 'olive' [SEP] 'dark heather' [SEP] 'purple' [SEP] 'royal blue' [SEP] 'size' [SEP] 'small' [SEP] 'medium' [SEP] 'large' [SEP] 'x-large' [SEP] 'xx-l,1.0,-8.234047889709473,-4.169014110496632,-12.403061866760254,-7.822345069764855,4.0,,0.6666666666666666,
